URL,Content
/t5/Announcements/Game-Night-Gets-Competitive-Demeo-Battles-Combines-Turn-Based/ba-p/1102319,"Today, the Demeo Action Role-Playing System evolves with the highly anticipated launch of Demeo Battles. A turn-based strategy game in which two teams face off in combat, Demeo Battles offers fast-paced engaging gameplay with depth. We sat down with Resolution Games Producer Gustav Stenmark to learn more ."
/t5/Announcements/Onward-Releases-Update-1-13-Including-a-New-Map-Night-Vision/ba-p/1099588,"Whether you’re a seasoned virtual soldier or a relative newcomer to Onward, there’s never been a better time to jump in the game. Today marks the release of Update 1.13, which brings with it improvements to Co-Op Modes, an all-new map, new options for Night Vision Goggles, and more. Check out the blog to learn more, and let us know what you’re most excited for in the comments."
/t5/Announcements/Meta-Quest-November-2023-Titles-NFL-PRO-ERA-amp-Angry-Birds-VR/ba-p/1099458,"November is here, which means new Meta Quest+ games! Click here to learn more ."
/t5/Announcements/Meta-Quest-3-Selected-as-One-of-Oprah-s-Favorite-Things-2023/ba-p/1099348,"The holiday season is upon us, which means gift guides galore—including the annual Oprah’s Favorite Things holiday gift list. Meta Quest 2 made the cut for two years running, and it seems third year’s a charm too, with Meta Quest 3 being named to Oprah’s Favorite Things 2023! Learn more here ."
/t5/Announcements/Sinking-the-Hook-into-Horror-Games/ba-p/1099139,"Back in 2020, Director of Content Ecosystem Chris Pruett wrote about how VR is the best platform for horror games , in part because it demands absolute attention, and in part because VR is good at getting your blood pumping, which lets a really good horror game get its knife into you and twist. This year, he talks about a couple of VR horror games that maybe you haven’t heard of , and considers them through a specific lens: sinking the hook."
/t5/Announcements/Stereoscopic-Scares-Celebrate-Halloween-in-VR-amp-MR-with-Meta/ba-p/1098070,"We just posted a list of over three dozen ways to celebrate spooky season in-headset this year. What are your favorite holiday haunts? Let us know, and we might include them in next year’s list!"
/t5/Announcements/Meta-Quest-build-v59-release-notes/ba-p/1098899,"These features and enhancements will become available starting the week of October 24, 2023 and will be pushed to Meta Quest 3, Meta Quest Pro and Meta Quest 2 headsets.  Please note that you can find the most up to date release notes on our release notes article . Suggested boundary (Quest 3 only) Suggested boundary makes it easy to jump right into your apps on Meta Quest 3. Your device will suggest a boundary for you based on the free space around you. You can edit the suggested boundary before accepting it. You can always draw your own boundary if you’d like or use a stationary boundary instead. Suggested boundary will run anytime you launch an app and a boundary isn’t available in your space. You can also access Boundary from Physical Space in Settings . Assisted Space Setup (Quest 3 only) Spaces allow games to interact with your environment, enabling virtual content to collide with or hide behind real-world objects or furniture. With assisted Space Setup, your device can run a quick 3D scan of your environment, creating a simple representation of the surfaces in your room, including walls, tables, and other furniture, so you won’t have to manually add them into your space. Assisted space setup will run automatically when you launch an app that uses mixed reality or you can access Space Setup from Physical Space in Settings . Battery Saver (Quest 3 only) We’re adding an optional setting that will let you improve battery life on your device by lowering the graphics settings. You can find Battery Saver under Power in System Settings . Activities tab in People panel You can navigate to a new Activities tab in the People panel. This tab displays relevant activities that groups members are currently engaged in, along with active calls and app invites you can use to join people and play together. Chat improvements You can now add reactions to messages, send images, and use avatar stickers to express yourself in Chat in VR and on the Meta Quest mobile app. Hand tracking improvements in mixed reality We’re making improvements to the way your hands appear while using passthrough, making it more comfortable to interact with panels and apps while in mixed reality. Swipe to dismiss notifications You can now use a swipe gesture to dismiss notifications. Avatar legs Your avatar will now have legs when you’re in Horizon Home. First Encounters shortcut  (Quest 3 only) We’ve added a shortcut to First Encounters in your Horizon Home. First Encounters is an easy way to discover what’s possible with mixed reality on Quest 3.You’ll find this available in Desert Terrace, Space Platform, Winter Lodge, and the Quest 3 Home environments. Select the spaceship to check it out! Bug report shortcut You can now report a bug by pressing the Oculus or Meta button 5 times in a row on your right Touch controller. Temporarily disabling mobile ASW feature for Link Due to ongoing issues, we’re temporarily disabling the mobile ASW feature. Parental controls updates We're updating parental controls to give their teens and preteens extra support on Meta Quest. Parents can now access supervision tools in Meta Family Center , directly in the Meta Quest app. The full suite of tools, insights and resources can now be found under Supervision in the Meta Quest mobile app. You’ll also soon be able to set daily time limits and scheduled breaks for your teen to help them manage their use of Meta Quest. These features will be rolling out gradually. YouTube Live Chat Whether you’re a casual creator or more serious streamer, having easy access to real-time feedback from your community is key to producing more engaging and social live content. With v59, we’re providing creators with early access to introducing support for YouTube Live Chat, so you can seamlessly follow and respond to the fan conversation—even while fully immersed in the latest VR games and experiences.  If you are a YouTube creator and would like to try out this new chat feature, please fill out the early access interest form . Remote Display app Remote Display app, already available on Meta Quest Pro, will become available for Quest 3 and Quest 2 over time. This app allows you to display your computer screen within VR. You can find Remote Display in your App Library. Software update controls We’re making changes to how you receive updates for Meta Quest software. Automatic updates will be on by default. You’ll be notified on your device when a software update is available, and can delay the update for up to 30 days. You can still opt-in to receive automatic updates for your device. We highly recommend you keep automatic updates on to get the latest features and security updates. You can control automatic updates by going to Software Update in your System Settings ."
/t5/Announcements/Beat-Saber-Launches-The-Rolling-Stones-Music-Pack/ba-p/1098830,"The Rolling Stones just released Hackney Diamonds, their first studio album of original material since 2005, and to celebrate, the band is partnering with Beat Saber to bring The Rolling Stones Music Pack to Meta Quest 2, 3, and Pro, as well as SteamVR and PlayStation VR. Learn more and see the full track list on the blog ."
/t5/Announcements/Who-You-Gonna-Call-Ghostbusters-Rise-of-the-Ghost-Lord-Now/ba-p/1098021,"Whether you saw the original films in theaters, grew up on the animated series, or just recently jumped on the franchise with 2021’s Afterlife, odds are that Ghostbusters holds a special place in your heart. And now you can step inside the franchise and actually become a Ghostbuster with the launch of Ghostbusters: Rise of the Ghost Lord from developer nDreams and publisher Sony Pictures Virtual Reality (SPVR). Check out our interview with Sony Pictures Entertainment Senior Vice President of Virtual Reality Jake Zim to learn more."
/t5/Announcements/Pre-Order-Arizona-Sunshine-2-Deluxe-Edition-to-Save-10-and/ba-p/1098018,"For a limited time, you can pre-order Arizona Sunshine 2 Deluxe Edition to save 10% off the purchase price and unlock exclusive cosmetics: the Biker Bark Vest, Ducky Charm, and Worker Watch. Click here for all the details."
/t5/Announcements/Nothing-But-Net-The-NBA-Returns-to-Xtadium-amp-Meta-Horizon/ba-p/1097145,Get ready to go courtside from the comfort of home. The NBA is back with 52 immersive games on Meta Quest. Visit the blog for details.
/t5/Announcements/Supernatural-Introduces-Subscription-Bundles-with-Meta-Quest-2-3/ba-p/1096589,"It’s easier than ever for people to get started on your own fitness journey: Starting today, any new purchase of Meta Quest 2 or 3 from shop.getsupernatural.com in the US and Canada qualifies you for a 12-month subscription to Supernatural at the new low rate of $49.99 USD. Check out the blog post for details."
/t5/Announcements/Meta-Avatars-Update-The-Devil-s-in-the-Details/ba-p/1096585,"Whether you’re in your Barbiecore era, channeling your inner mermaid, or taking a page out of goth icon Wednesday Addams’s playbook, Halloween is the perfect time to express yourself, reinvent your image, or take a fabulous new ’fit out for a spin. And Meta Avatars are here to help you celebrate spooky season in style. Read about the latest update on the blog ."
/t5/Announcements/Video-Goes-Volumetric-Step-Inside-Henry-Stauf-s-Mansion-in-The/ba-p/1094865,"It’s been 30 years since The 7th Guest originally launched, helping to usher in a new era of CD-ROM gaming. So it seems only fitting that Vertigo Games is releasing The 7th Guest VR in Meta Quest 3 ’s launch window. Check out the blog for our full interview with Game Director Paul van der Meer."
/t5/Announcements/What-to-Watch-October-2023-Highlights/ba-p/1094814,"From football and UFC Fight Pass to Halloween horror, Meta Quest is your ticket to world-class entertainment from the comfort of home. Check out our monthly What to Watch blog post for all the latest."
/t5/Announcements/Go-Head-to-Head-Online-Against-Rival-QBs-in-NFL-PRO-ERA-II-Out/ba-p/1094802,"t’s week seven in this year’s National Football League season, and if you’re lucky, your favorite team might already be off to a strong start. But no matter how well your team is doing right now, you can become QB1 and take direct control of their season in NFL PRO ERA II. Visit the blog to learn more."
/t5/Announcements/Haunted-Horizon-Celebrate-Spooky-Season-in-Meta-Horizon-Worlds/ba-p/1091636,"Spooky season is upon us, and Meta Horizon Worlds has you covered with two brand-new Halloween-themed worlds from NBCUniversal, movie marathons, and more. Check out our blog post for all the details."
/t5/Announcements/Best-on-Quest-3-Devs-Making-the-Most-of-Our-Most-Powerful/ba-p/1091534,"What do Red Matter 2 , Espire 2 , and The Walking Dead: Saints & Sinners have in common? They’re all part of our Best on Quest 3 program! We interviewed the devs behind these newly upgraded titles to get their thoughts on all that the new tech stack brings to the table."
/t5/Announcements/Meta-Quest-3-All-the-Games-Apps-to-Explore-on-Day-One/ba-p/1091528,Looking for games and updates to enjoy on Meta Quest 3? Look no further! We’ve got you covered with our overview of the Quest 3 launch slate .
/t5/Announcements/Shake-Your-Maracas-in-SEGA-s-Samba-de-Amigo-Virtual-Party/ba-p/1091511,"SEGA’s Samba de Amigo franchise has been entertaining people with its vibrant blend of rhythm, action, and frantic fun since it first hit arcades in December 1999. And today, it enters a new area with the launch of Samba de Amigo: Virtual Party on Meta Quest 2, 3, and Pro. Check out our interview with SEGA Producer and Director of 2nd Development Department Shun Nakamura to learn more."
/t5/Announcements/PTC-v59-Release-Thread/ba-p/1090798,"Thanks everyone for all your feedback on our previous builds, several bugs were identified in PTC v57 and the solutions for some have shipped, while others are on the way! The Public Test Channel (PTC) for Quest v59 is starting to roll out for Meta Quest Pro and Meta Quest 2 soon. If you're seeing an issue or bug after updating to PTC v59 jump on over to our Get Help board and search for any existing thread, if you don't find one, make a new thread. Please add the tag PTC v59"" to the thread and in the title. This way everyone can look for just PTC v59 issues too. It's best if you can post each bug you spot in its own thread, to keep track of individual issues separately. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything going wrong. We know it's tough when you run into a problem on a PTC build and want to thank you all again for testing out PTC and sharing your feedback! This feedback is extremely helpful to our engineering teams. We appreciate your interest and persistence in testing out the core functionality of software as we develop!"
/t5/Announcements/Meta-Monthly-September-Recap/ba-p/1088959,"The month of September was excitement all around for Meta’s Connect 2023 as well as a lot of other events sprinkled throughout the month. Read on to see some of the highlights from not only the Connect event, but other happenings announced throughout the forums. MVP Connect Events Last week we got our MVPs together for a few events surrounding Connect and the launch of Quest 3. One of them we wrote about here , where our weekly Walkabout Mini Golf game turned into an FAQs session for the whole community. Another event that took place was during the actual day of Connect. The Community team and MVPs gathered to watch the Keynote through Bigscreen Beta. We were gathered amidst the camp-style theater to eat our virtual popcorn while our host @Ryanality live streamed the event through YouTube VR. It was a fun time with our MVP squad. Also, while we’re on the topic of MVPs, we are growing the team! Back in April when we first launched, we initially started with four of our top forum veterans: @DaftnDirect , @Hiro_Protag0nist , @kojack and @nalex66 . Since the program started, they have been hard at work getting your questions answered and discussing all things Quest and VR. Since they’ve done such great work, we’ve decided to open more spots to the community and have since recruited some additional folks that we feel have encompassed the qualities of a true MVP. Let’s all give it up for @007xSlayerx007 , @baroquedub , @J40NYR , and @NathanSudo . If you see them around, make sure to say hello! More information is here if you are interested in joining the team. Connect and Quest 3 There were a number of exciting announcements at Connect 2023. If you missed it, you can be sure to catch all the updates on the Meta Quest blog here . We don’t want to give away all the spoilers, so head over to the blog to read up on the details. As for Quest 3, pre-orders are now available! Catch our Top 5 FAQs article to get the inside scoop about the product from the Meta team. To get yours you can buy it directly from the www.metaconnect.com site or meta.com . Asgard’s Wrath 2 will be coming with each pre-order upon launch. Quest+ For the month of October, 2 new titles have come out for all of our Quest+ subscribers: Onward and Little Cities. For those who don’t know what Meta Quest+ is, Meta Quest+ is a convenient and curated way to easily discover new favorites and build your VR library. To read more about it, check out the blog here . Our first title, From Downpour Interactive, Onward lets you join your squad for a variety of competitive PvP, co-op PvE, and solo game modes, including intense multiplayer battles or four-player co-op missions. Realistic weaponry and combat mechanics will push your survival and combat skills to their limit as you engage in gritty infantry combat across a large range of maps and combat situations, with platform cross-play fully supported. Little Cities lets you fully customize your experience with a landscape editor, and plot adorable Attractions, ruins, monuments, and loads more to delight your little citizens! So much more was announced in our Blog this month, from upcoming game releases and downloadable content to our new next generation Ray Ban smart glasses collection and Developer Diaries on Asgard’s Wrath 2. Make sure to take a read-through of all that’s been going on and let us know what you’re most excited about! Walkabout MIni Golf Tournament Lastly, sign up for our Walkabout Mini Golf Tournament! It’s hosted by our MVPs and all the details are outlined in this thread . Play amongst other forum members for Meta prizes and bragging rights to boot! Looking forward to seeing you in next month’s Meta Monthly. Cheers!"
/t5/Announcements/A-Boundless-Adventure-Co-Op-RPG-Dungeons-of-Eternity-is-Out/ba-p/1088715,"Dungeons of Eternity is more than just a cool name for an action RPG—it’s also a very succinct description of the game itself. It uses procedural generation to assemble a new dungeon every time you play, and each contains a different mix of combat rooms, traps, puzzles, and other types of chambers. To celebrate the launch, we spoke with two of Othergate’s co-founders—Designer Ryan Rutherford and Programmer Andrew Welch—about creating their own unique fantasy mythology, the challenges they faced while building the game, and how they plan on updating Dungeons of Eternity in the future. Check out the blog for the full interview ."
/t5/Announcements/Encore-Beat-Saber-Launches-New-Linkin-Park-x-Mike-Shinoda-Music/ba-p/1088674,"Today, we’re thrilled to announce and launch Beat Saber’s Linkin Park x Mike Shinoda Music Pack, featuring a new unreleased song from singer/songwriter, producer, and Linkin Park co-founder Mike Shinoda, alongside current and iconic hits from the artist and band. Visit the blog for details including the full track listing."
/t5/Announcements/Developer-Diary-Mortal-Heroes-amp-Warrior-Followers-in-Asgard-s/ba-p/1088670,"Go behind the scenes of Asgard’s Wrath 2 with Oculus Studios Senior Producer Mari Kyle. In today’s Dev Diary , she gives us a deep dive on the Mortal Heroes and Animal Warrior Followers that flesh out the game world."
/t5/Announcements/Quest-3-amp-Connect-talks-with-our-MVPs-and-the-Meta-team-Top-5/ba-p/1088564,"Last week we held various events around Connect with our MVPs, one of which was our weekly Walkabout Mini Golf game. This time, since it was the Friday (or Saturday for some) of Connect week, we centered the game around all things Connect and Quest 3. We were joined in by Meta’s Ryan Goddard, Social Marketing Manager - VR communities to help answer questions and talk shop. @kojack , @J40NYR and @nalex66 along with @Ryanality joined in and asked questions for the community. Here are the top 5 questions (with a bonus question!) that were asked and answered. It includes some additional commentary from our Product Specialist team: 1) Will there be more support for Augmented Reality dev like an AR kit or AR core? As announced at Connect 2023, there will be a large slate of tools and showcases such as: Unity: Unity Project Setup Tool, Building Blocks, MetaXR Simulator, AR Foundation, Discover and MR Utility Kit Unreal Engine: MR Template, MetaXR Simulator, Unreal Engine XR best practices, Platform SDK and MR Utility Kit 2) Will the Quest 2 accessories fit the Quest 3? Quest 3 will offer a range of accessories to personalize your headset experience with added comfort, control, customization, performance, and convenience. You can check them out here: https://www.meta.com/quest/accessories/ Accessories from Quest 2 such as headbands or straps may not fit without a conversion kit as the arm connectors on the sides are differently sized. Quest 3 has a USB-C port on one arm and a 3.5mm audio port on the other as well. 3) Will the Quest 3 be compatible with Quest Pro controllers? Yes! You can use the Quest Touch Pro Controllers with Quest 3. 4) What makes the optical stack in the new lenses stand out from other pancake equipped headsets out there? It is our Most Advanced Display & Optics Technology yet, from lifelike games and documentaries to fantastical landscapes, Meta Quest 3’s visuals are so spectacular you’ll want to reach out and touch the world around you. Our 4K+ Infinite Display achieves a nearly 30% leap in resolution compared to Meta Quest 2. You get 25 pixels per degree and 1,218 pixels per inch for the best resolution across the entire Meta Quest line. Our next-gen pancake lens optical stack gives Meta Quest 3 a 40% slimmer optic profile compared to Meta Quest 2 without compromising your depth of visual immersion. Sharpness also gets a 25% boost compared to Meta Quest 2, with significantly fewer stray and scattered light artifacts. Read more details here . 5) Where do you see the future of Meta and PCVR? With that in mind are there any improvements to Link and Airlink that we can expect with Quest 3? Quest Pro may be the preferred headset for our PCVR enthusiasts due to WiFi 6 support and local backlight dimming. That said, Quest 3 still makes for an amazing experience on PCVR and D-Link VR Air Bridge will be supported on Quest 3 headsets. Bonus: What was the feature your team was most excited about during development of the Quest 3? Improved performance 8GB RAM Newest Qualcomm XR2 Gen 2 chipset Pancake optics stack (thinner profile similar to Quest Pro) 2.2K resolution Comfortable and ergonomic design Compact controllers 15% reduced neck strain Continuous IPD adjust Manual eye relief adjust Advanced Mixed Reality Dual RGB cameras Structure light projector for depth Contact pads on bottom of device for charging dock accessory Julie, Meta’s VR/AR Product Specialist is really excited about the sound quality improvements. “It's better than the Quest 2 and Pro! There's not much marketing material on these enhancements, but it continues to impress me.” She's also excited about ""auto boundary"". “It's just one less step in jumping into VR. Seems like a small upgrade, but truly valuable if you spend a lot of time in VR. “ We hope this answers a lot of the questions you had on the Quest 3! Let us know in the comments below if you’ve already put in your order! Also if you’re interested in events like these and think you’d be a good fit as an MVP, reach out to @Ryanality or @neurodivrgent for more details! Cheers!"
/t5/Announcements/Become-a-Master-Assassin-in-Assassin-s-Creed-Nexus-VR/ba-p/1104825,"Today’s the day: Assassin’s Creed® Nexus VR has arrived! Parkour, combat, and stealth combine to deliver VR’s very first entry in the Assassin’s Creed universe—complete with brand-new storylines. Check out our interview with Ubisoft | Red Storm Senior Creative Director David Votypka for his take on the evolution of the Assassin’s Creed franchise, the unique affordances that VR brings to the table, and more."
/t5/Announcements/Meta-Horizon-Worlds-Kicks-Off-VR-Concert-Events-with-BLACKPINK/ba-p/1104550,"Festival season is fab, but what if you could have all the fun, feels, and fits combined with a killer view—no road trips or airport security lines required? Turns out, you 100% can, thanks to VR. Check out our latest concert lineup for Meta Horizon Worlds."
/t5/Announcements/PTC-v60-Release-Thread/ba-p/1104019,"Thanks everyone for all your feedback on our previous builds, several bugs were identified in PTC v59 and the solutions for some have shipped, while others are on the way! The Public Test Channel (PTC) for Quest v60 is starting to roll out for Meta Quest Pro and Meta Quest 2, with Quest 3 PTC coming soon. If you're seeing an issue or bug after updating to PTC v60 jump on over to our Get Help board and search for any existing thread, if you don't find one, make a new thread. Please add the tag ""PTC v60"" to the thread and in the title. This way everyone can look for just PTC v60 issues too. It's best if you can post each bug you spot in its own thread, to keep track of individual issues separately. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything going wrong. We know it's tough when you run into a problem on a PTC build and want to thank you all again for testing out PTC and sharing your feedback! This feedback is extremely helpful to our engineering teams. We appreciate your interest and persistence in testing out the core functionality of software as we develop!"
/t5/Announcements/Meta-Monthly-Spooky-Season-comes-to-a-close/ba-p/1102843,"As we head further into the “ber” months, October officially comes to a close. Since it’s the month after Quest 3’s awaited launch, there has been a lot happening in terms of game releases and throughout the forums. Here we’ll do our monthly recap: Games Galore There have been a number of games that have been optimized for Quest 3’s new tech stack. Check out our Meta Quest Blog for full details. We’ll make sure to share some of the highlights here. Dungeons of Eternity This game launched on October 5th with raving reviews! Hack-n-slash takes on a new meaning in VR with Dungeons of Eternity: swing swords, throw axes, use bows, wield magic staffs, and more to make it out alive. With the power of VR, you will be immersed in a fantasy adventure like no other. Play in either COOP or Solo mode by banding together for an unforgettable cooperative experience with up to 3 players, or delve into the dungeons yourself. Explore randomly-generated dungeons across multiple game modes and realms - no dungeon run is the same! There are so many features to the game, check it out today! Roblox It happened during Connect, but if you missed it, Roblox officially launched its immersive games and social experiences newly optimized for VR. Players now have their favorite game for use with our headset and we’re here for it! It’s the game that lets you explore and share experiences with friends in several modes: multiplayer, Co-op and Single User. With over 66 million daily active users, you’re sure to discover something new with each game play! If you’re looking for more, check out Announcement Board on the forums as well as the blog post, “Meta Quest 3: All the Games + Apps to Explore on Day One” on our Meta Quest blog. There you’ll find all the Day One launch games to try out and other releases! Rock n’ Roll expands on Beat Saber! Hackney Diamonds, the Rolling Stones’ first original studio album since 2005 recently released and Beat Saber is helping celebrate! The band is partnering with Beat Saber to bring The Rolling Stones Music Pack to Meta Quest 2, 3, and Pro. Some tunes you can expect are their new singles: “Angry”, “Bite My Head Off ft. Paul McCartney” and more. For more information go to the Meta Quest blog post that talks all about it . PTC v59 Release Thread and Release Notes On Oct 11, 2023 the PTC v59 Release thread was published announcing the start of the rollout. Thanks to everyone who participated in the discussion and continues to give us feedback. As you know this feedback is extremely helpful to the engineering teams. We appreciate the time you take to test the software out and submit your feedback. We also want to note, the Release notes for v59 have been posted as well. You can find them linked here or go to the Announcements Board to find them posted from last month. Some features you can find on there are: Chat improvements, Hand tracking improvements in mixed reality, Avatar legs and more. We don’t want to spoil it, so make sure to check out the post for more details! Lastly, the MVP squad is still opening its doors until the end of the year! If you or someone you know thinks they’d be a great fit, reach out to @Ryanality or @neurodivrgent . Thanks everyone and see you all next month! Cheers!"
/t5/Announcements/Game-Night-Gets-Competitive-Demeo-Battles-Combines-Turn-Based/ba-p/1102319,"Today, the Demeo Action Role-Playing System evolves with the highly anticipated launch of Demeo Battles. A turn-based strategy game in which two teams face off in combat, Demeo Battles offers fast-paced engaging gameplay with depth. We sat down with Resolution Games Producer Gustav Stenmark to learn more ."
/t5/Announcements/Onward-Releases-Update-1-13-Including-a-New-Map-Night-Vision/ba-p/1099588,"Whether you’re a seasoned virtual soldier or a relative newcomer to Onward, there’s never been a better time to jump in the game. Today marks the release of Update 1.13, which brings with it improvements to Co-Op Modes, an all-new map, new options for Night Vision Goggles, and more. Check out the blog to learn more, and let us know what you’re most excited for in the comments."
/t5/Announcements/Meta-Quest-November-2023-Titles-NFL-PRO-ERA-amp-Angry-Birds-VR/ba-p/1099458,"November is here, which means new Meta Quest+ games! Click here to learn more ."
/t5/Announcements/Meta-Quest-3-Selected-as-One-of-Oprah-s-Favorite-Things-2023/ba-p/1099348,"The holiday season is upon us, which means gift guides galore—including the annual Oprah’s Favorite Things holiday gift list. Meta Quest 2 made the cut for two years running, and it seems third year’s a charm too, with Meta Quest 3 being named to Oprah’s Favorite Things 2023! Learn more here ."
/t5/Announcements/Sinking-the-Hook-into-Horror-Games/ba-p/1099139,"Back in 2020, Director of Content Ecosystem Chris Pruett wrote about how VR is the best platform for horror games , in part because it demands absolute attention, and in part because VR is good at getting your blood pumping, which lets a really good horror game get its knife into you and twist. This year, he talks about a couple of VR horror games that maybe you haven’t heard of , and considers them through a specific lens: sinking the hook."
/t5/Announcements/Stereoscopic-Scares-Celebrate-Halloween-in-VR-amp-MR-with-Meta/ba-p/1098070,"We just posted a list of over three dozen ways to celebrate spooky season in-headset this year. What are your favorite holiday haunts? Let us know, and we might include them in next year’s list!"
/t5/Announcements/Meta-Quest-build-v59-release-notes/ba-p/1098899,"These features and enhancements will become available starting the week of October 24, 2023 and will be pushed to Meta Quest 3, Meta Quest Pro and Meta Quest 2 headsets.  Please note that you can find the most up to date release notes on our release notes article . Suggested boundary (Quest 3 only) Suggested boundary makes it easy to jump right into your apps on Meta Quest 3. Your device will suggest a boundary for you based on the free space around you. You can edit the suggested boundary before accepting it. You can always draw your own boundary if you’d like or use a stationary boundary instead. Suggested boundary will run anytime you launch an app and a boundary isn’t available in your space. You can also access Boundary from Physical Space in Settings . Assisted Space Setup (Quest 3 only) Spaces allow games to interact with your environment, enabling virtual content to collide with or hide behind real-world objects or furniture. With assisted Space Setup, your device can run a quick 3D scan of your environment, creating a simple representation of the surfaces in your room, including walls, tables, and other furniture, so you won’t have to manually add them into your space. Assisted space setup will run automatically when you launch an app that uses mixed reality or you can access Space Setup from Physical Space in Settings . Battery Saver (Quest 3 only) We’re adding an optional setting that will let you improve battery life on your device by lowering the graphics settings. You can find Battery Saver under Power in System Settings . Activities tab in People panel You can navigate to a new Activities tab in the People panel. This tab displays relevant activities that groups members are currently engaged in, along with active calls and app invites you can use to join people and play together. Chat improvements You can now add reactions to messages, send images, and use avatar stickers to express yourself in Chat in VR and on the Meta Quest mobile app. Hand tracking improvements in mixed reality We’re making improvements to the way your hands appear while using passthrough, making it more comfortable to interact with panels and apps while in mixed reality. Swipe to dismiss notifications You can now use a swipe gesture to dismiss notifications. Avatar legs Your avatar will now have legs when you’re in Horizon Home. First Encounters shortcut  (Quest 3 only) We’ve added a shortcut to First Encounters in your Horizon Home. First Encounters is an easy way to discover what’s possible with mixed reality on Quest 3.You’ll find this available in Desert Terrace, Space Platform, Winter Lodge, and the Quest 3 Home environments. Select the spaceship to check it out! Bug report shortcut You can now report a bug by pressing the Oculus or Meta button 5 times in a row on your right Touch controller. Temporarily disabling mobile ASW feature for Link Due to ongoing issues, we’re temporarily disabling the mobile ASW feature. Parental controls updates We're updating parental controls to give their teens and preteens extra support on Meta Quest. Parents can now access supervision tools in Meta Family Center , directly in the Meta Quest app. The full suite of tools, insights and resources can now be found under Supervision in the Meta Quest mobile app. You’ll also soon be able to set daily time limits and scheduled breaks for your teen to help them manage their use of Meta Quest. These features will be rolling out gradually. YouTube Live Chat Whether you’re a casual creator or more serious streamer, having easy access to real-time feedback from your community is key to producing more engaging and social live content. With v59, we’re providing creators with early access to introducing support for YouTube Live Chat, so you can seamlessly follow and respond to the fan conversation—even while fully immersed in the latest VR games and experiences.  If you are a YouTube creator and would like to try out this new chat feature, please fill out the early access interest form . Remote Display app Remote Display app, already available on Meta Quest Pro, will become available for Quest 3 and Quest 2 over time. This app allows you to display your computer screen within VR. You can find Remote Display in your App Library. Software update controls We’re making changes to how you receive updates for Meta Quest software. Automatic updates will be on by default. You’ll be notified on your device when a software update is available, and can delay the update for up to 30 days. You can still opt-in to receive automatic updates for your device. We highly recommend you keep automatic updates on to get the latest features and security updates. You can control automatic updates by going to Software Update in your System Settings ."
/t5/Announcements/Beat-Saber-Launches-The-Rolling-Stones-Music-Pack/ba-p/1098830,"The Rolling Stones just released Hackney Diamonds, their first studio album of original material since 2005, and to celebrate, the band is partnering with Beat Saber to bring The Rolling Stones Music Pack to Meta Quest 2, 3, and Pro, as well as SteamVR and PlayStation VR. Learn more and see the full track list on the blog ."
/t5/Announcements/Who-You-Gonna-Call-Ghostbusters-Rise-of-the-Ghost-Lord-Now/ba-p/1098021,"Whether you saw the original films in theaters, grew up on the animated series, or just recently jumped on the franchise with 2021’s Afterlife, odds are that Ghostbusters holds a special place in your heart. And now you can step inside the franchise and actually become a Ghostbuster with the launch of Ghostbusters: Rise of the Ghost Lord from developer nDreams and publisher Sony Pictures Virtual Reality (SPVR). Check out our interview with Sony Pictures Entertainment Senior Vice President of Virtual Reality Jake Zim to learn more."
/t5/Announcements/Pre-Order-Arizona-Sunshine-2-Deluxe-Edition-to-Save-10-and/ba-p/1098018,"For a limited time, you can pre-order Arizona Sunshine 2 Deluxe Edition to save 10% off the purchase price and unlock exclusive cosmetics: the Biker Bark Vest, Ducky Charm, and Worker Watch. Click here for all the details."
/t5/Announcements/Nothing-But-Net-The-NBA-Returns-to-Xtadium-amp-Meta-Horizon/ba-p/1097145,Get ready to go courtside from the comfort of home. The NBA is back with 52 immersive games on Meta Quest. Visit the blog for details.
/t5/Announcements/Supernatural-Introduces-Subscription-Bundles-with-Meta-Quest-2-3/ba-p/1096589,"It’s easier than ever for people to get started on your own fitness journey: Starting today, any new purchase of Meta Quest 2 or 3 from shop.getsupernatural.com in the US and Canada qualifies you for a 12-month subscription to Supernatural at the new low rate of $49.99 USD. Check out the blog post for details."
/t5/Announcements/Meta-Avatars-Update-The-Devil-s-in-the-Details/ba-p/1096585,"Whether you’re in your Barbiecore era, channeling your inner mermaid, or taking a page out of goth icon Wednesday Addams’s playbook, Halloween is the perfect time to express yourself, reinvent your image, or take a fabulous new ’fit out for a spin. And Meta Avatars are here to help you celebrate spooky season in style. Read about the latest update on the blog ."
/t5/Announcements/Video-Goes-Volumetric-Step-Inside-Henry-Stauf-s-Mansion-in-The/ba-p/1094865,"It’s been 30 years since The 7th Guest originally launched, helping to usher in a new era of CD-ROM gaming. So it seems only fitting that Vertigo Games is releasing The 7th Guest VR in Meta Quest 3 ’s launch window. Check out the blog for our full interview with Game Director Paul van der Meer."
/t5/Announcements/What-to-Watch-October-2023-Highlights/ba-p/1094814,"From football and UFC Fight Pass to Halloween horror, Meta Quest is your ticket to world-class entertainment from the comfort of home. Check out our monthly What to Watch blog post for all the latest."
